Channel id,Region SB Rank,SB Rating,Channel name,Uploads,Subs,Video Views,Nation,Category,User Created,SB rank,Subscriber Rank,Video Views Rank,Country Rank,Category Rank,Subscribers for the last 30 days,Video Views for the last 30 days,Lowest Estimated Monthly Earnings,Highest Estimated Monthly Earnings,Lowest Estimated Yearly Earnings,Highest Estimated Yearly Earnings,"2016 Unemployment, total (% of total labor force)",2024 Urban population,"2024 Population, total",2023 GDP per capita,2023 GDP per capita growth
UCLIbLGLE_K0Q_s2mirXACHw,73,B+,Mazznificient,215,147000,169416433,FR,Games,2018-05-01,13447,2304,134062,80,1689,45000.0,63742000.0,15900.0,255000.0,191200.0,3100000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCsWxT5jZUStOFPMx45IfKQw,68,B+,Qusay,261,211000,94539854,FR,,2024-07-27,13058,2255,303761,62,1062,167000.0,78662000.0,19700.0,314600.0,236000.0,3800000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UC12_aZfO4DLcqLNNv1e_8lA,22,A-,Giggle Jiggle! French,251,179000,193223635,FR,,2024-06-17,4790,2222,107077,40,1040,74000.0,72961000.0,18200.0,291800.0,218900.0,3500000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UC8ZqPYPn2I_UwEtjxMtfRoA,81,B+,ابداع | الرابحي,278,1170000,78248811,FR,,2023-12-22,14731,1279,243954,283,283,335000.0,42741000.0,10700.0,171000.0,128199.0,2100000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCMsCTwRr0vpB8anyEiLJMmg,17,A-,TheLyonBlack,282,1970000,842797628,FR,Entertainment,2015-05-27,3693,1191,22692,203,998,240000.0,112409000.0,28100.0,449600.0,337200.0,5400000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCePfMCQlwzj0u9p5ZYFr_aQ,19,A-,LES BOYS TV,334,0,482697541,FR,Entertainment,2015-11-21,4198,21714,40646,861,9099,,97693000.0,24400.0,390800.0,293100.0,4700000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UChocYxNSOmyI53eGUuiECvA,37,B+,Spectracious,824,1260000,1500522592,FR,Entertainment,2020-02-29,7578,1264,11206,269,1066,50000.0,68612000.0,17200.0,274400.0,205800.0,3300000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCNEKMkg_DG8eAyR1BNWsSvw,82,B+,OGGY,1383,12800000,6627923053,FR,Film,2014-10-24,14769,342,1415,5,57,,35795000.0,8900.0,143200.0,107400.0,1700000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UC_69vhXlCa3XHbF8JHCQHfg,76,B+,Aya Nakamura,54,7700000,4073734415,FR,Music,2016-06-20,13786,602,2889,24,299,20000.0,40383000.0,10100.0,161500.0,121200.0,1900000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UC0PfU1iy7EXFEBKru80d5HQ,84,B+,ImAlex,256,332000,97477701,FR,People,2016-03-26,14968,2030,199870,889,1566,71000.0,39062000.0,9800.0,156200.0,117200.0,1900000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UC_GI5LST5T3Gw93yZxjdFaw,86,B+,DORETDEPLATINE,295,7170000,5121176080,FR,Music,2012-11-21,15041,655,2064,28,334,20000.0,36855000.0,9200.0,147400.0,110600.0,1800000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCjd32KVfRCli1d9iqo4YZ5A,4,A,Masha et Michka,1572,9130000,4220858282,FR,Film,2016-02-24,811,463,2781,13,98,360000.0,239502000.0,59900.0,958000.0,718500.0,11500000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCt_h2X63fxDYuP_t5DXOLaw,15,A-,Chefclub Kids,287,315000,174503447,FR,,2021-01-06,3061,2118,148760,966,966,292000.0,168272000.0,42100.0,673100.0,504800.0,8100000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCeJlXGyEl7kBgQJKADAHM3A,30,B+,Fédération Française de Football,9117,3090000,1140241620,FR,Sports,2012-04-24,6367,1073,15767,121,203,130000.0,79172000.0,19800.0,316700.0,237500.0,3800000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UC9n43vzY_WoJPpqlFYPOFCA,35,B+,Mr Daly SHORT,762,835000,174191840,FR,,2022-01-18,7490,1481,115817,416,416,99000.0,60417000.0,15100.0,241700.0,181200.0,2900000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCKq9JxyISqBHDd_fXfV3QtQ,38,B+,FastGoodCuisine,856,5980000,1751582938,FR,Howto,2012-08-28,8104,776,9167,41,167,50000.0,55363000.0,13800.0,221500.0,166100.0,2700000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCev7uCn7hMoehbcMj1sadcQ,16,A-,Fitness-Muscu,1126,1040000,1174339410,FR,Sports,2021-01-12,3110,1289,15450,292,391,75000.0,133130000.0,33300.0,532500.0,399400.0,6400000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCIW59IAS2DlHsEUVBeSazPg,33,B+,Bebefinn français - Chansons pour Enfants,151,817000,365851481,FR,,2023-11-01,6763,1506,55313,436,436,139000.0,60624000.0,15200.0,242500.0,181900.0,2900000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCSp2f6yQYuzOavit1V81pZA,89,B+,Le Monde de Little Angel Français - Comptin…,869,5240000,3975243579,FR,Education,2018-01-26,15259,851,3002,54,274,30000.0,36741000.0,9200.0,147000.0,110200.0,1800000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UC386AgI_d2NJ7KHoRCoE77Q,57,B+,Cocottee_,345,769000,349025147,FR,People,2021-07-06,11577,1546,57843,469,1115,43000.0,38032000.0,9500.0,152100.0,114100.0,1800000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCORbjIMtPayW9mK9XX6LPrw,43,B+,Ya6roues (Yasiru),308,181000,111973663,FR,,2017-06-13,9376,2218,174861,37,1037,64000.0,47198000.0,11800.0,188800.0,141600.0,2300000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCnnUozIhtK9k_ubGIo8J3FQ,61,B+,Casquey,1225,679000,391517191,FR,Games,2022-06-10,11998,1641,51487,552,1134,45000.0,41180000.0,10300.0,164700.0,123500.0,2000000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCOjCxnz4tLbLrES7EwVQgIw,59,B+,MrWendy Shorts,575,296000,264505914,FR,Entertainment,2023-12-27,11764,2062,77226,918,1807,34000.0,46363000.0,11600.0,185500.0,139100.0,2200000.0,10.0600004196167,56026653,68288544,38975.57661572359,0.4098705990654991
UCiE_zgwm8bId_NsKX3JkIEg,82,B+,Familie Klickmann,127,556000,352196894,DE,,2023-04-12,10099,1770,57034,618,618,41000.0,39691000.0,9900.0,158800.0,119100.0,1900000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UCymK_3BWUcoYVVf5D_GmACQ,2,A,Tsuriki Show,4430,33400000,41400137736,DE,Comedy,2019-07-10,220,152,35,1,11,300000.0,457485000.0,114400.0,1800000.0,1400000.0,22000000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UC2BKi0lRr_0yYcgsR6GKGsA,31,A-,Emiirbayrak,1190,971000,1159998130,DE,People,2020-10-08,3761,1328,15502,288,905,35000.0,91594000.0,22900.0,366400.0,274800.0,4400000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UClR74BSOFXxMOKtuaaPu91Q,20,A-,Younes Zarou,3705,25700000,22010457519,DE,Entertainment,2021-05-06,2205,216,166,2,108,,111782000.0,27900.0,447100.0,335300.0,5400000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UCyOUOh_JVpkYPM1JztXoleQ,10,A-,ag_soccer team,1490,8570000,8809404539,DE,Entertainment,2021-12-13,1093,518,887,17,362,210000.0,196538000.0,49100.0,786200.0,589600.0,9400000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UCZMsvbAhhRblVGXmEXW8TSA,77,B+,WELT Nachrichtensender,55663,1960000,3653995242,DE,News,2011-05-04,9550,1187,3428,174,405,20000.0,55050000.0,13800.0,220200.0,165100.0,2600000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UCKn1vL4Ou4DKu0BlcK3NlDQ,93,B+,DieAussenseiter,366,2300000,574803058,DE,Entertainment,2008-12-30,11214,1151,33676,147,960,,48108000.0,12000.0,192400.0,144300.0,2300000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UC6SwvqL35QLmF5p21Mtz3Wg,59,B+,مميز عراقي ??⃤ ɪʀᴀǫɪ,742,2060000,995701277,DE,,2021-07-01,7325,1178,18738,167,167,70000.0,79429000.0,19900.0,317700.0,238300.0,3800000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UC4tzySsq867rVo_ib12xuZQ,76,B+,My Petsie,1090,575000,278953155,DE,,2017-01-18,9259,1756,72125,605,605,82000.0,44243000.0,11100.0,177000.0,132700.0,2100000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UChm_Oc_5gNbwPqCP81WGHsg,26,A-,BavariaMedic,248,1600000,651379361,DE,People,2015-05-26,2856,1228,30346,210,810,260000.0,100835000.0,25200.0,403300.0,302500.0,4800000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UCNqgfKtMYNLKjNIPczuj5iQ,91,B+,Lyla Haare,115,314000,199340066,DE,,2024-05-21,11109,2040,100226,857,857,34000.0,35149000.0,8800.0,140600.0,105400.0,1700000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UCyom2UA2ftfI2_JLN2zdGXg,15,A-,DZMBR,154,218000,396967719,DE,Games,2018-02-02,1772,2167,52701,961,1604,94000.0,168046000.0,42000.0,672200.0,504100.0,8100000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UCvRMAgzQswmjaaA0iHDMSPQ,53,B+,bene.schulz,4028,612000,536505992,DE,,2009-05-28,6626,1663,26955,502,502,34000.0,61291000.0,15300.0,245200.0,183900.0,2900000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UCkmGqbPKl9p8qGMTi_h4rgQ,60,B+,Radical Living,433,606000,430267550,DE,Comedy,2013-08-28,7400,1721,46761,574,1009,55000.0,56509000.0,14100.0,226000.0,169500.0,2700000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UCm2Q_M4H4E7EpVy9IXPNMlQ,21,A-,The Global Animals World,4591,9680000,10595700738,DE,Animals,2021-05-15,2329,403,650,13,17,120000.0,118360000.0,29600.0,473400.0,355100.0,5700000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UCrwHae2jvK6EKj8rqJLy2Ww,39,A-,Jessie Bluegrey,670,1240000,1700701819,DE,Film,2020-10-23,4740,1266,9505,244,645,40000.0,82578000.0,20600.0,330300.0,247700.0,4000000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
UC490QXTAeHEVU79zb6_dFTQ,8,A,Werner Worldwide,10,3220000,2208580046,DE,,2023-08-20,966,1061,6918,92,92,240000.0,225156000.0,56300.0,900600.0,675500.0,10800000.0,4.11999988555908,65726935,84378888,42878.81183857641,-1.112435855963838
